StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q2_First Click,Q2_Last Click,Q2_Page Submit,Q2_Click Count,Q4,Q5,Q6,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_7,Q7_8,Q7_9,Q7_10,Q7_11,Q7_12,Q7_13,Q7_14,Q7_15,Q7_16,Q7_17,Q7_18,Q8_First Click,Q8_Last Click,Q8_Page Submit,Q8_Click Count,Q11,Q16,Q21,Q26,Q31,Q36,Q41_First Click,Q41_Last Click,Q41_Page Submit,Q41_Click Count,Q44,Q49,Q54,Q59,Q64,Q69,Q75_First Click,Q75_Last Click,Q75_Page Submit,Q75_Click Count,Q77_First Click,Q77_Last Click,Q77_Page Submit,Q77_Click Count,Q79_First Click,Q79_Last Click,Q79_Page Submit,Q79_Click Count,Q80,Q81_1,Q81_2,Q81_3,Q81_4,Q81_5,Q81_6,Q81_7,Q81_8,Q81_9,Q81_10,Q81_11,Q81_12,Q81_13,Q81_14,Q81_15,Q81_16,Q81_17,Q81_18,Q86,Q87_First Click,Q87_Last Click,Q87_Page Submit,Q87_Click Count,Q92,Q93_First Click,Q93_Last Click,Q93_Page Submit,Q93_Click Count,PROLIFIC_PID,Condition,exposure
2020-08-19 10:59:12,2020-08-19 11:10:28,0,100,676,1,2020-08-19 11:10:28,R_3fqseskx6ynBQdk,anonymous,EN-GB,0.475,77.457,78.5,22,30,Female,6,6,6,6,4,4,6,6,6,6,6,2,6,4,6,6,2,6,2,0,0,124.365,0,1,2,1,1,2,1,,,,,,,,,,,,,,,0,0,26.476,0,,,,,"A photo of tiger jumping into a fired iron hoop with very sensational messages that possibly criticize the performance. A post about blaming all scientists. Another post about a new type of food. I have concerns of all posts because they are too personal, sensational and blurred messages. ",6,6,6,4,6,6,6,6,4,6,2,6,4,6,4,4,6,2,n/a,1.199,8.32,10.48,3,,,,,,,intervention,climate
2020-08-19 11:05:09,2020-08-19 11:10:39,0,100,330,1,2020-08-19 11:10:39,R_2e9hoS4JD0FJtIq,anonymous,EN-GB,5.921,90.52,91.458,20,38,Male,3,6,4,6,3,4,2,3,6,2,6,2,5,6,2,4,2,6,3,,,,,,,,,,,0,0,3.516,0,1,2,1,2,2,1,0,0,18.916,0,,,,,,,,,Both the PETA and the homeopathy are dangerous to share and I wouldnt share them at all. Nothing wrong with the recipe,6,4,5,2,5,3,3,6,3,6,2,5,6,2,5,3,6,3,,,,,,,0,0,9.83,0,,control,cam
2020-08-19 11:01:15,2020-08-19 11:11:16,0,100,601,1,2020-08-19 11:11:17,R_1qUpTTdEOVTz7ck,anonymous,EN-GB,3.171,119.834,121.169,27,60,female,7,5,6,2,3,4,4,2,7,3,6,4,3,6,6,6,3,7,2,,,,,,,,,,,4.747,11.406,13.364,4,1,2,1,2,2,1,11.388,26.693,29.465,2,,,,,,,,,"tiger made to jump through fire from petra
complimentry medicine saying it is good for you
oreo chocolate covered biscuit

the complimenty medicine one concerns me as may lead to people not getting conventional treatment for illness- they are selling snake oil",4,5,3,3,4,4,2,6,2,6,4,3,6,3,5,5,7,2,,,,,,,5.24,5.24,6.737,1,,control,cam
2020-08-19 11:02:32,2020-08-19 11:11:17,0,100,525,1,2020-08-19 11:11:18,R_2cAzJ0slANspcdy,anonymous,EN-GB,1.326,87.3,88.172,22,26,male,5,6,5,3,3,3,2,2,5,1,5,2,1,4,6,7,3,4,1,0,0,8.854,0,2,2,1,2,2,1,,,,,,,,,,,0,0,32.219,0,,,,,,,,,"yes, PETA is bullshit, they kill more animal than the one they saved !
dont trust PETA at all
and homeopathy stuff is bullshit too,, its already kill people in few years back !
 
the last stuff is the only normal stuff.",7,5,3,4,3,2,3,7,1,5,2,1,5,6,7,3,5,2,,0,0,3.858,0,,,,,,,intervention,cam
2020-08-19 11:04:30,2020-08-19 11:11:26,0,100,416,1,2020-08-19 11:11:27,R_1FJR7jeNsorzHmr,anonymous,EN-GB,1.749,116.031,116.748,25,36,Male,1,7,5,1,4,4,1,1,7,1,7,1,1,7,1,7,1,7,1,,,,,,,,,,,0,0,24.175,0,1,2,1,2,2,1,,,,,,,,,17.825,18.563,22.106,2,"The PETA one is silly, the Science one is okay (maybe) depends on reading the actual article and the food one is fine (but a weird food).",7,4,1,4,4,1,1,7,1,7,1,2,7,1,7,1,7,1,,,,,,,10.859,11.751,29.82,2,,control,vax
2020-08-19 11:04:34,2020-08-19 11:12:13,0,100,459,1,2020-08-19 11:12:14,R_3Hwatqt8Opt9eQE,anonymous,EN-GB,1.846,110.147,110.431,24,23,Male,5,6,5,6,2,5,3,2,5,4,5,1,4,4,4,4,4,6,3,0,0,25.655,0,1,2,1,2,1,1,,,,,,,,,,,,,,,0,0,28.593,0,,,,,"I would feel concerned about the tiger jumping through the fire hoop, as that is something you normally don't see that often. The other posts about the climate comic and the Oreo biscuit did not really have much of an impact on me, but nevertheless were interesting. ",6,5,7,3,5,3,2,6,4,7,1,4,4,4,3,4,6,3,,0,0,17.237,0,,,,,,,intervention,climate
2020-08-19 10:59:58,2020-08-19 11:12:48,0,100,769,1,2020-08-19 11:12:48,R_78tr9LYzWlDIBe9,anonymous,EN-GB,1.287,78.408,79.265,39,24,Female,5,6,5,4,1,3,2,2,7,1,4,1,1,5,1,7,5,6,2,,,,,,,,,,,0,0,21.972,0,1,1,1,1,1,1,0,0,35.028,0,,,,,,,,,"I saw a post from PETA about a tiger forced to perform stunts like jumping through a ring of fire, a post about alternative medicine and one about a reeses dessert recipe. 

I don't like the one about alternative medicine personally but many people are benefited by the placebo effect. I also don't like the taste of reeses nor the globally detrimental effect of high-sugar diet. When it comes to PETA, I agree with their stance against the abuse of animals, but their extremism against certain issues really puts people off. Personally I wouldn't share any of the former posts as there is both no benefit of doing so to either myself or others.",6,5,4,1,5,2,1,7,1,3,1,1,5,1,7,4,6,1,,,,,,,0,0,33.302,0,,control,cam
2020-08-19 11:05:53,2020-08-19 11:13:10,0,100,437,1,2020-08-19 11:13:10,R_BwVWVrmVKXDctKF,anonymous,EN-GB,0.972,132.801,133.896,27,25,female,5,7,5,4,2,2,5,2,7,1,7,1,2,7,2,4,4,7,1,,,,,,,,,,,6.788,20.919,21.843,15,1,2,2,2,2,2,0,0,22.888,0,,,,,,,,,"Peta - tiger forced to jump through fire rings. Constant threat of violence. No. 
anti-GMO. Wouldn't share. 
Food site for choco cupcakes. Fine to share.",7,5,2,2,3,5,2,7,1,7,1,4,7,2,4,4,7,1,,,,,,,0,0,1.929,0,,control,cam
2020-08-19 10:59:27,2020-08-19 11:13:46,0,100,859,1,2020-08-19 11:13:47,R_1mPeHm2XshOdaWx,anonymous,EN-GB,3.285,111.633,112.931,21,35,Male,5,7,7,7,2,6,7,1,7,4,7,4,4,7,5,5,4,7,1,0,0,61.639,0,1,2,1,2,2,1,,,,,,,,,,,,,,,0,0,49.202,0,,,,,"A PETA tweet was about a tiger being forced to perform. This was using emotive language and anthropomorphising the tiger. I absolutely agree that animals (especially something like a tiger that would naturally have a huge home range) shouldn't be kept in captivity, especially for human entertainment, the post is ridiculous and not the way to convince anyone of anything.

I don't know who the author of the next tweet was, but they clearly have no idea about how the scientific process works, or even how logic works, if they think that the statements within the cartoon are contradictory. I am concerned that there are large numbers of people that think that this kind of reasoning backs up their unwillingness/inability to look at the evidence itself.

The dessert at the end is concerning on a number of levels.",7,7,7,1,6,7,1,7,4,7,4,5,7,5,3,4,7,1,The preamble about the approach people should take in evaluating information was very good. Please see if you can find ways to show this to more people.,30.76,30.76,83.267,1,,,,,,,intervention,climate
2020-08-19 11:08:15,2020-08-19 11:15:25,0,100,429,1,2020-08-19 11:15:25,R_2YidGFkMzkpwCFD,anonymous,EN-GB,0.88,80.949,81.902,24,25,Male,5,6,3,3,3,3,4,3,7,3,5,2,4,6,4,5,4,5,1,,,,,,,,,,,0,0,6.643,0,1,2,1,2,2,1,,,,,,,,,0,0,35.813,0,"First image was shared by Peta on animal use in circuses. Would have concern as Peta has a bit of a shady past, despite their advocacy on certain issues. Second image I would not share due to its claim on vaccine safety. Third image is innocuous.",6,3,3,3,2,4,3,7,3,5,2,4,6,3,5,4,5,1,,,,,,,18.294,18.294,27.695,1,,control,vax
2020-08-19 10:58:15,2020-08-19 11:15:31,0,100,1036,1,2020-08-19 11:15:31,R_DP5VE1W6qZXFKPn,anonymous,EN-GB,1.917,129.022,130.575,21,41,male,6,7,5,2,6,5,1,3,5,1,7,1,5,7,1,6,1,7,1,0,0,29.779,0,2,2,1,1,2,1,,,,,,,,,,,,,,,0,0,20.719,0,,,,,"There was a post from PETA about a tiger jumping through cages.  This seems to be from a legitimate source.

A post from someone I didnt recognise about climate hoaxes - I wouldn't share this as it seems sensational.

A final post about oreo cupcakes.  This seems OK but I wouldnt share as not really relevant to my interests.",7,5,1,6,5,1,3,6,1,7,1,5,7,1,6,1,7,1,,0,0,2.752,0,,,,,,,intervention,climate
2020-08-19 11:03:21,2020-08-19 11:15:53,0,100,751,1,2020-08-19 11:15:54,R_1jvUBV6utDLK0Cv,anonymous,EN-GB,1.156,107.039,109.416,29,20,Female,2,7,5,2,3,3,5,2,7,1,7,1,3,6,2,5,1,7,2,0,0,27.825,0,2,2,1,1,2,1,,,,,,,,,,,,,,,,,,,16.263,16.263,42.617,1,"The first two showed a post by peta and an anti-vax post about the harms of aluminium adjacants. The vax did have an article linked but its authenticity and unbiased opinion would be questionable. I don't often share anything on social media, and would be unlikely to share the first two, as peta did not insert any way to help only a photo and statement, I would feel comfortable sharing the last as it is just a photo of food.",7,5,2,3,5,4,2,7,7,7,1,5,6,2,5,1,7,2,,11.464,15.33,37.205,3,,,,,,,intervention,vax
2020-08-19 11:07:04,2020-08-19 11:16:23,0,100,559,1,2020-08-19 11:16:23,R_2tyTIzuWVn8VIhj,anonymous,EN-GB,3.658,94.272,95.257,21,46,female,2,6,5,5,5,4,5,3,7,2,6,4,4,6,6,5,4,6,2,0,0,31.201,0,1,2,1,1,2,1,,,,,,,,,,,0,0,35.769,0,,,,,,,,,"Peta tweet, homopathetic one and one about reese chocolate cups. I would only trust the reese one.",6,5,4,6,4,5,3,7,2,5,4,4,6,5,4,4,6,2,,0,0,26.871,0,,,,,,,intervention,cam
2020-08-19 11:07:32,2020-08-19 11:16:43,0,100,550,1,2020-08-19 11:16:43,R_xzlQFvBHIUPNBbb,anonymous,EN-GB,3.689,109.27,110.415,23,24,Female,5,7,4,5,5,3,4,1,7,2,6,2,4,7,4,5,2,7,1,0,0,37.53,0,2,2,1,2,2,1,,,,,,,,,,,,,,,,,,,0,0,28.461,0,"Tigers being treated badly posted by peta (wouldn't share because no evidence)

A UK scientist talking about the harm in vaccines (wouldn't share because it is on an anti-vax website)

Something about chocolate and peanut butter ",7,4,5,5,3,4,1,7,2,6,2,5,7,4,5,2,7,1,,0,0,36.072,0,,,,,,,intervention,vax
2020-08-19 11:01:15,2020-08-19 11:17:40,0,100,984,1,2020-08-19 11:17:40,R_2AKjDmRWrzfrRId,anonymous,EN-GB,12.104,221.009,221.67,44,18,Male,2,7,5,5,3,6,2,4,5,2,5,1,4,5,4,6,4,7,2,0,0,9.488,0,1,2,1,2,2,1,,,,,,,,,,,,,,,37.66,38.171,39.301,2,,,,,"PETA sharing concern of a tiger jumping through fire and thus animal abuse, then some man talking about climate change not being real. Then a very nice oreo looking cupcake",7,5,4,4,5,2,5,5,2,5,2,4,5,4,6,3,6,3,,0,0,1.777,0,,,,,,,intervention,climate
2020-08-19 11:08:43,2020-08-19 11:17:41,0,100,538,1,2020-08-19 11:17:41,R_1dE7eUuNUJh3F1T,anonymous,EN-GB,0.858,50.559,51.52,22,25,Male,5,7,5,4,1,2,4,1,7,1,7,1,1,7,2,7,4,7,1,,,,,,,,,,,0,0,10.246,0,1,2,2,2,2,2,,,,,0,0,23.779,0,,,,,"I saw a tweet from PETA asking for help to save captive tigers used for circus/theatre/tourist attractions, a tweet from someone from UKIP attempting to argue against climate change, and a tweet with a picture of some peanut butter/chocolate dessert. I would have concerns about sharing the first two tweets because they don't align with my own opinions and I think they are harmful.",7,5,4,1,2,4,1,7,1,7,1,1,7,2,7,4,7,1,,,,,,,5.493,6.359,167.411,2,,control,climate
2020-08-19 11:09:26,2020-08-19 11:17:41,0,100,495,1,2020-08-19 11:17:41,R_3MonRIXu7D60Rbi,anonymous,EN-GB,4.48,138.488,139.83,48,18,Male,2,7,6,6,4,3,2,1,7,2,7,4,5,6,2,6,2,7,1,,,,,,,,,,,7.195,12.854,15.333,3,1,2,1,1,2,1,,,,,,,,,2.508,16.191,17.96,17,"Not particularly as many people have different views that should be respected how ever, if these images contain harassment or anything similar then they should not be posted ",7,6,6,4,1,3,1,7,2,7,4,5,7,2,7,2,7,1,,,,,,No,12.662,57.447,60.238,8,,control,vax
2020-08-19 11:10:39,2020-08-19 11:17:47,0,100,428,1,2020-08-19 11:17:47,R_2uIlnsGdOU1TCEn,anonymous,EN-GB,2.391,125.144,127.996,36,34,"Male ",5,6,5,5,2,6,2,2,7,2,6,2,5,6,2,5,2,7,2,1.743,2.184,3.297,2,1,2,1,2,2,1,,,,,,,,,,,,,,,,,,,3.353,17.238,18.502,10,"Tweets from various organisations.  Yes I would have concerns, the tweets are naturally biased to support the cause they are advocating without independent facts to verify their claims.",6,5,6,2,6,2,2,7,2,6,2,5,6,2,6,2,7,2,,2.137,4.121,8.781,2,,,,,,,intervention,vax
2020-08-19 11:09:11,2020-08-19 11:18:05,0,100,534,1,2020-08-19 11:18:06,R_22KyV8cjyQythb0,anonymous,EN-GB,19.085,134.135,135.231,23,53,Female,6,6,5,6,4,5,4,6,3,4,7,4,5,5,5,3,4,7,5,0,0,16.439,0,1,2,1,2,2,1,,,,,,,,,,,0,0,22.323,0,,,,,,,,,"A message from PETA about a tiger being abused, a message about homeopathy being effective and some yummy but very unhealthy looking chocolate-dipper Oreo peanut butter cup sandwiches.

I wouldn't share any of them. I don't believe the PETA and homeopathy posts are reliable and unbiased. I'd have to try the recipe first and it looks too sweet really.",6,5,5,4,6,2,6,3,4,7,4,5,5,6,4,4,7,5,,0,0,3.059,0,,,,,,,intervention,cam
2020-08-19 11:12:46,2020-08-19 11:18:29,0,100,342,1,2020-08-19 11:18:29,R_ThoaRBxhR8P2xkR,anonymous,EN-GB,1.747,104.309,105.974,22,25,male,6,7,4,5,5,5,5,2,7,1,7,1,2,6,3,6,4,7,1,0,0,2.876,0,1,2,1,2,2,1,,,,,,,,,,,,,,,,,,,0,0,17.706,0,"yeah about the second post, I would never share it",7,4,5,5,6,5,2,7,2,7,2,3,6,3,5,4,7,1,none,2.642,2.642,6.443,1,,,,,,,intervention,vax
2020-08-19 11:07:49,2020-08-19 11:19:42,0,100,712,1,2020-08-19 11:19:42,R_3L1mOctVqNMQ68Z,anonymous,EN-GB,2.674,154.226,154.837,28,23,Female,5,6,4,4,5,5,4,4,6,4,6,2,5,6,4,4,4,6,3,0,0,23.741,0,2,2,1,1,2,1,,,,,,,,,,,,,,,0,0,52.467,0,,,,,"probably wouldn't share the two verified accounts' posts because no real evidence in the posts for their claims, no problems sharing the cooking one because you can clearly see what it is in the photo anyway",6,4,4,4,5,4,3,6,4,6,2,4,6,4,3,4,6,3,,32.758,32.758,34.581,1,,,,,,,intervention,climate
2020-08-19 11:10:15,2020-08-19 11:20:17,0,100,602,1,2020-08-19 11:20:18,R_2rxbagGPPNKIzee,anonymous,EN-GB,4.704,173.657,174.119,24,18,Female,2,7,5,5,4,4,4,2,6,2,7,1,4,7,4,4,1,7,2,,,,,,,,,,,0,0,14.617,0,1,2,1,2,2,1,0,0,22.622,0,,,,,,,,,"The first post was a PETA post about using a tiger in a show, the second was about using alternative medical remedies in Ireland and the last was about an Oreo and Reece's cup dessert.",7,5,5,4,5,4,2,7,3,7,1,4,7,4,3,1,7,1,,,,,,,0,0,10.456,0,,control,cam
2020-08-19 11:10:12,2020-08-19 11:20:20,0,100,607,1,2020-08-19 11:20:20,R_2AEwOVtjgnpsySu,anonymous,EN-GB,1.375,98.337,99.289,21,25,Male,5,6,7,6,4,3,6,2,7,6,6,4,6,7,5,2,3,7,1,,,,,,,,,,,0,0,79.835,0,1,2,1,1,1,1,,,,,14.062,29.55,45.878,2,,,,,"I would have concerns about the post related to global warming if it was presented as it denies climate change as a result of erratic and careless human actions through mockery to scientists.
The rest of the posts should be shared.",6,6,5,4,2,6,2,7,6,6,4,6,7,3,3,4,7,2,,,,,,,0,0,6.668,0,,control,climate
2020-08-19 11:08:06,2020-08-19 11:20:22,0,100,735,1,2020-08-19 11:20:22,R_1OCZ7JiCv55Eaw2,anonymous,EN-GB,13.615,325.545,326.683,41,30,Male,5,6,7,6,4,3,6,6,7,6,7,6,5,6,5,5,3,7,2,,,,,,,,,,,3.299,3.299,4.654,1,1,2,1,1,1,1,,,,,,,,,0.913,14.497,16.535,4,"About vaccinne and forcing tiger to perform and butter cup sandwich.
The news about tiger is wrong. The rest are fine",6,6,5,3,5,7,4,6,4,6,4,5,7,4,4,6,7,2,,,,,,,0.778,0.778,1.918,1,,control,vax
2020-08-19 11:09:26,2020-08-19 11:20:22,0,100,655,1,2020-08-19 11:20:22,R_2cuRjkwVI0mpRFn,anonymous,EN-GB,1.214,110.846,112.753,28,21,Male,2,7,2,2,1,3,4,3,7,1,6,1,1,6,2,6,1,7,1,,,,,,,,,,,0,0,14.395,0,1,1,1,1,1,1,0,0,35.56,0,,,,,,,,,That peanut butter / oreo / chocolate seems like way too much chocolate,7,2,3,1,5,4,2,7,1,6,1,1,6,2,2,1,7,1,,,,,,,10.063,230.2,242.086,3,,control,cam
2020-08-19 11:08:00,2020-08-19 11:20:54,0,100,773,1,2020-08-19 11:20:54,R_pirjiLByMjYsdYR,anonymous,EN-GB,1.326,148.934,149.843,22,43,Male,3,5,5,4,2,4,2,5,3,4,6,5,4,3,4,5,5,6,5,0,0,65.165,0,1,2,1,2,2,1,,,,,,,,,,,0,0,71.852,0,,,,,,,,,"The first claimed to know what the animal thought. Were no references to the actual picture taken.

Homeopathy post claimed government support for their post but didn't provide links

",5,5,4,2,4,2,5,3,3,5,5,4,3,4,4,5,6,4,,0,0,27.783,0,,,,,,,intervention,cam
2020-08-19 11:00:11,2020-08-19 11:21:14,0,100,1262,1,2020-08-19 11:21:14,R_3GcD0vX6fbDYN7v,anonymous,EN-GB,7.767,66.352,67.862,23,24,female,6,7,7,7,5,5,5,4,6,4,7,6,6,6,6,6,7,7,3,,,,,,,,,,,0,0,306.122,0,2,1,1,2,2,1,0,0,23.768,0,,,,,,,,,yes sharing these posts will bring awareness that hoe animals have still and are still being threatened in the circus and also about the other two posts i feel that they can be shared as welll.,6,6,6,6,6,5,5,6,6,6,6,6,6,6,6,6,6,5,,,,,,,0,0,8.447,0,,control,cam
2020-08-19 11:09:00,2020-08-19 11:21:36,0,100,756,1,2020-08-19 11:21:37,R_RPuegWAA1pkyLTj,anonymous,EN-GB,2.101,117.592,119.011,26,20,Female,2,7,5,6,4,5,4,3,6,4,7,3,4,7,4,3,3,7,2,0,0,15.078,0,2,2,1,2,1,1,,,,,,,,,,,,,,,,,,,0,0,24.826,0,"I would have concerns about sharing the first two posts - the first one is obviously trying to clutch at people's heartstrings by claiming that these animals are subjected to violence, but provides little in the way of evidence. The second post again provides little evidence, providing no name of the scientists or any of their research. The last post I would have no concerns about sharing ",7,6,5,3,4,4,3,7,3,7,4,4,7,4,4,3,7,2,,27.6,50.956,102.368,2,,,,,,,intervention,vax
2020-08-19 11:15:35,2020-08-19 11:21:38,0,100,362,1,2020-08-19 11:21:38,R_SH9KwwtDASJbMit,anonymous,EN-GB,0.753,24.733,25.739,32,38,"Females ",5,7,7,7,5,6,5,7,5,6,7,6,6,6,6,7,5,6,6,,,,,,,,,,,0.464,0.464,1.658,1,1,1,2,2,1,1,,,,,,,,,0.948,13.403,75.199,10,No they are plain,6,5,6,6,6,7,7,6,6,6,7,5,6,7,5,7,6,6,,,,,,,9.062,97.162,98.829,5,,control,vax
2020-08-19 11:12:04,2020-08-19 11:21:38,0,100,574,1,2020-08-19 11:21:38,R_aeNu8oTG98KqrMl,anonymous,EN-GB,1.848,163.193,164.4,24,25,Female,5,7,6,5,3,4,5,1,7,2,6,1,5,7,3,5,1,7,1,0,0,11.203,0,2,2,1,1,2,1,,,,,,,,,,,,,,,0,0,35.115,0,,,,,"PETA - I probably wouldn't share this as PETA has had issues of being sensationalist in the past. 
Climate Hoax - I definitely wouldn't share this because they are fear mongering and are not using evidence based research. 
Oreo cupcake recipe - I didn't see anything wrong with this.",7,6,5,3,4,5,1,7,1,6,1,5,7,3,5,1,7,1,,0,0,18.774,0,,,,,,,intervention,climate
